date,organization_id,organization_name,organization_type,region,blood_group,component_type,units_used,emergency_units,scheduled_units,hospital_admissions,icu_admissions,emergency_department_visits,scheduled_surgeries,trauma_cases,day_of_week,day_of_month,week_of_year,month,quarter,year,is_weekend,is_holiday,season,recent_emergency_count_7d,regional_emergency_index,population_served,temperature_c,rainfall_mm,special_event_flag,outbreak_flag,inventory_available_start,inventory_reserved_start,incoming_units,units_expired,units_discarded
2024-12-12,HOSP_E,Valley Children's Hospital,HOSPITAL,West,O_NEGATIVE,PLATELETS,0,0,0,211,16,38,17,6,3,12,50,12,4,2024,0,0,WINTER,218,5.45,290000,14.7,0.0,0,0,0,0,0,0,0
2024-12-12,HOSP_E,Valley Children's Hospital,HOSPITAL,West,O_NEGATIVE,WHOLE_BLOOD,0,0,0,211,16,38,17,6,3,12,50,12,4,2024,0,0,WINTER,218,5.45,290000,14.7,0.0,0,0,1,0,0,0,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,A_POSITIVE,RBC,16,0,16,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,66,3,9,2,1
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,A_POSITIVE,PLASMA,8,0,8,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,26,2,4,1,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,A_POSITIVE,PLATELETS,8,0,8,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,26,5,4,1,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,A_POSITIVE,WHOLE_BLOOD,3,0,3,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,14,2,2,0,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,A_NEGATIVE,RBC,4,0,4,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,11,2,1,0,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,A_NEGATIVE,PLASMA,0,0,0,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,0,0,0,0,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,A_NEGATIVE,PLATELETS,1,0,1,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,5,1,1,0,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,A_NEGATIVE,WHOLE_BLOOD,1,0,1,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,5,0,0,0,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,B_POSITIVE,RBC,7,0,7,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,25,3,4,1,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,B_POSITIVE,PLASMA,6,0,6,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,16,2,3,0,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,B_POSITIVE,PLATELETS,4,0,4,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,16,2,2,0,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,B_POSITIVE,WHOLE_BLOOD,1,0,1,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,3,0,0,0,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,B_NEGATIVE,RBC,1,0,1,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,4,0,1,0,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,B_NEGATIVE,PLASMA,1,0,1,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,2,0,0,0,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,B_NEGATIVE,PLATELETS,0,0,0,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,2,0,0,0,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,B_NEGATIVE,WHOLE_BLOOD,3,0,3,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,12,2,1,0,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_POSITIVE,RBC,3,0,3,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,11,1,1,0,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_POSITIVE,PLASMA,3,0,3,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,14,1,2,0,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_POSITIVE,PLATELETS,1,0,1,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,4,1,1,0,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_POSITIVE,WHOLE_BLOOD,2,0,2,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,8,1,1,0,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_NEGATIVE,RBC,0,0,0,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,0,0,0,0,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_NEGATIVE,PLASMA,0,0,0,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,1,0,0,0,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_NEGATIVE,PLATELETS,0,0,0,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,0,0,0,0,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_NEGATIVE,WHOLE_BLOOD,2,0,2,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,8,1,1,0,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_POSITIVE,RBC,25,0,25,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,65,12,16,1,1
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_POSITIVE,PLASMA,10,0,10,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,26,3,4,1,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_POSITIVE,PLATELETS,7,0,7,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,21,3,5,0,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_POSITIVE,WHOLE_BLOOD,7,0,7,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,23,3,4,0,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_NEGATIVE,RBC,6,0,6,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,28,3,3,0,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_NEGATIVE,PLASMA,3,0,3,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,10,2,2,0,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_NEGATIVE,PLATELETS,4,0,4,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,19,2,3,1,0
2024-12-12,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_NEGATIVE,WHOLE_BLOOD,1,0,1,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.13,1500000,14.7,0.0,0,0,5,0,0,0,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_POSITIVE,RBC,11,0,11,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,40,5,4,2,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_POSITIVE,PLASMA,3,0,3,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,8,1,1,0,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_POSITIVE,PLATELETS,4,0,4,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,18,1,3,1,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_POSITIVE,WHOLE_BLOOD,1,0,1,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,3,0,1,0,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_NEGATIVE,RBC,2,0,2,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,9,1,2,0,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_NEGATIVE,PLASMA,3,0,3,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,15,1,1,1,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_NEGATIVE,PLATELETS,1,0,1,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,5,0,1,0,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_NEGATIVE,WHOLE_BLOOD,3,0,3,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,11,1,1,0,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_POSITIVE,RBC,3,0,3,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,13,1,2,0,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_POSITIVE,PLASMA,3,0,3,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,14,2,1,0,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_POSITIVE,PLATELETS,2,0,2,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,7,1,1,0,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_POSITIVE,WHOLE_BLOOD,2,0,2,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,7,1,1,0,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_NEGATIVE,RBC,1,0,1,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,7,1,1,0,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_NEGATIVE,PLASMA,4,0,4,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,19,3,3,1,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_NEGATIVE,PLATELETS,2,0,2,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,6,1,1,0,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_NEGATIVE,WHOLE_BLOOD,0,0,0,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,0,0,0,0,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_POSITIVE,RBC,4,0,4,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,18,2,3,1,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_POSITIVE,PLASMA,3,0,3,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,8,1,1,0,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_POSITIVE,PLATELETS,4,0,4,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,9,1,2,0,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_POSITIVE,WHOLE_BLOOD,0,0,0,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,0,0,0,0,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_NEGATIVE,RBC,2,0,2,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,6,1,1,0,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_NEGATIVE,PLASMA,0,0,0,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,0,0,0,0,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_NEGATIVE,PLATELETS,0,0,0,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,1,0,0,0,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_NEGATIVE,WHOLE_BLOOD,2,0,2,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,8,1,1,0,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_POSITIVE,RBC,13,0,13,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,36,7,9,0,1
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_POSITIVE,PLASMA,6,0,6,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,16,3,3,1,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_POSITIVE,PLATELETS,5,0,5,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,18,3,2,1,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_POSITIVE,WHOLE_BLOOD,5,0,5,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,14,2,2,0,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_NEGATIVE,RBC,5,0,5,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,15,2,1,0,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_NEGATIVE,PLASMA,0,0,0,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,0,0,0,0,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_NEGATIVE,PLATELETS,1,0,1,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,2,0,0,0,0
2024-12-12,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_NEGATIVE,WHOLE_BLOOD,0,0,0,0,0,0,0,0,3,12,50,12,4,2024,0,0,WINTER,0,0.2,900000,14.7,0.0,0,0,0,0,0,0,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,A_POSITIVE,RBC,13,7,6,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,62,5,5,1,1
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,A_POSITIVE,PLASMA,6,3,3,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,25,4,3,0,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,A_POSITIVE,PLATELETS,6,3,3,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,27,5,3,1,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,A_POSITIVE,WHOLE_BLOOD,4,2,2,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,13,2,3,0,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,A_NEGATIVE,RBC,2,1,1,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,9,2,1,0,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,A_NEGATIVE,PLASMA,0,0,0,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,0,0,0,0,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,A_NEGATIVE,PLATELETS,1,0,1,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,4,1,1,0,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,A_NEGATIVE,WHOLE_BLOOD,4,2,2,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,15,2,2,0,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,B_POSITIVE,RBC,6,3,3,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,21,2,4,1,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,B_POSITIVE,PLASMA,5,2,3,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,23,3,3,1,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,B_POSITIVE,PLATELETS,0,0,0,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,1,0,0,0,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,B_POSITIVE,WHOLE_BLOOD,2,1,1,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,7,1,1,0,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,B_NEGATIVE,RBC,2,1,1,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,5,1,1,0,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,B_NEGATIVE,PLASMA,2,1,1,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,6,1,1,0,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,B_NEGATIVE,PLATELETS,1,0,1,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,4,1,1,0,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,B_NEGATIVE,WHOLE_BLOOD,0,0,0,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,0,0,0,0,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,AB_POSITIVE,RBC,1,0,1,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,4,1,1,0,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,AB_POSITIVE,PLASMA,3,2,1,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,8,1,2,0,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,AB_POSITIVE,PLATELETS,0,0,0,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,0,0,0,0,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,AB_POSITIVE,WHOLE_BLOOD,0,0,0,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,1,0,0,0,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,AB_NEGATIVE,RBC,0,0,0,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,0,0,0,0,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,AB_NEGATIVE,PLASMA,2,1,1,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,6,1,1,0,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,AB_NEGATIVE,PLATELETS,3,1,2,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,9,1,1,0,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,AB_NEGATIVE,WHOLE_BLOOD,0,0,0,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,0,0,0,0,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,O_POSITIVE,RBC,16,7,9,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,49,6,11,1,1
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,O_POSITIVE,PLASMA,10,6,4,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,45,6,4,1,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,O_POSITIVE,PLATELETS,7,3,4,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,27,1,5,1,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,O_POSITIVE,WHOLE_BLOOD,6,3,3,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,29,5,2,1,1
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,O_NEGATIVE,RBC,6,3,3,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,19,3,3,0,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,O_NEGATIVE,PLASMA,0,0,0,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,1,0,0,0,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,O_NEGATIVE,PLATELETS,0,0,0,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,0,0,0,0,0
2024-12-13,HOSP_A,Metro General Hospital,HOSPITAL,Central,O_NEGATIVE,WHOLE_BLOOD,1,1,0,843,64,72,51,9,4,13,50,12,4,2024,0,0,WINTER,654,5.45,850000,12.7,0.0,0,0,2,0,0,0,0
2024-12-13,HOSP_B,City Care Hospital,HOSPITAL,North,A_POSITIVE,RBC,7,3,4,566,33,80,30,10,4,13,50,12,4,2024,0,0,WINTER,442,5.53,550000,12.7,0.0,0,0,27,4,3,1,0
2024-12-13,HOSP_B,City Care Hospital,HOSPITAL,North,A_POSITIVE,PLASMA,6,3,3,566,33,80,30,10,4,13,50,12,4,2024,0,0,WINTER,442,5.53,550000,12.7,0.0,0,0,28,4,3,0,0
2024-12-13,HOSP_B,City Care Hospital,HOSPITAL,North,A_POSITIVE,PLATELETS,3,1,2,566,33,80,30,10,4,13,50,12,4,2024,0,0,WINTER,442,5.53,550000,12.7,0.0,0,0,14,2,2,0,0
2024-12-13,HOSP_B,City Care Hospital,HOSPITAL,North,A_POSITIVE,WHOLE_BLOOD,6,3,3,566,33,80,30,10,4,13,50,12,4,2024,0,0,WINTER,442,5.53,550000,12.7,0.0,0,0,23,2,2,1,0
2024-12-13,HOSP_B,City Care Hospital,HOSPITAL,North,A_NEGATIVE,RBC,2,1,1,566,33,80,30,10,4,13,50,12,4,2024,0,0,WINTER,442,5.53,550000,12.7,0.0,0,0,8,1,2,0,0
2024-12-13,HOSP_B,City Care Hospital,HOSPITAL,North,A_NEGATIVE,PLASMA,1,1,0,566,33,80,30,10,4,13,50,12,4,2024,0,0,WINTER,442,5.53,550000,12.7,0.0,0,0,5,1,1,0,0
2024-12-13,HOSP_B,City Care Hospital,HOSPITAL,North,A_NEGATIVE,PLATELETS,0,0,0,566,33,80,30,10,4,13,50,12,4,2024,0,0,WINTER,442,5.53,550000,12.7,0.0,0,0,0,0,0,0,0
2024-12-13,HOSP_B,City Care Hospital,HOSPITAL,North,A_NEGATIVE,WHOLE_BLOOD,2,1,1,566,33,80,30,10,4,13,50,12,4,2024,0,0,WINTER,442,5.53,550000,12.7,0.0,0,0,9,1,1,0,0
2024-12-13,HOSP_B,City Care Hospital,HOSPITAL,North,B_POSITIVE,RBC,4,2,2,566,33,80,30,10,4,13,50,12,4,2024,0,0,WINTER,442,5.53,550000,12.7,0.0,0,0,10,1,2,0,0
2024-12-13,HOSP_B,City Care Hospital,HOSPITAL,North,B_POSITIVE,PLASMA,2,1,1,566,33,80,30,10,4,13,50,12,4,2024,0,0,WINTER,442,5.53,550000,12.7,0.0,0,0,12,2,2,0,0
2024-12-13,HOSP_B,City Care Hospital,HOSPITAL,North,B_POSITIVE,PLATELETS,3,1,2,566,33,80,30,10,4,13,50,12,4,2024,0,0,WINTER,442,5.53,550000,12.7,0.0,0,0,11,1,1,0,0
2024-12-13,HOSP_B,City Care Hospital,HOSPITAL,North,B_POSITIVE,WHOLE_BLOOD,1,0,1,566,33,80,30,10,4,13,50,12,4,2024,0,0,WINTER,442,5.53,550000,12.7,0.0,0,0,5,1,1,0,0
2024-12-13,HOSP_B,City Care Hospital,HOSPITAL,North,B_NEGATIVE,RBC,0,0,0,566,33,80,30,10,4,13,50,12,4,2024,0,0,WINTER,442,5.53,550000,12.7,0.0,0,0,1,0,0,0,0
2024-12-13,HOSP_B,City Care Hospital,HOSPITAL,North,B_NEGATIVE,PLASMA,1,1,0,566,33,80,30,10,4,13,50,12,4,2024,0,0,WINTER,442,5.53,550000,12.7,0.0,0,0,2,0,0,0,0
2024-12-13,HOSP_B,City Care Hospital,HOSPITAL,North,B_NEGATIVE,PLATELETS,1,0,1,566,33,80,30,10,4,13,50,12,4,2024,0,0,WINTER,442,5.53,550000,12.7,0.0,0,0,2,0,0,0,0
